City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Saint-Pierre,RE,2022-07-14 15:52:45,-21.3393,55.4781,71.28,76,75,5.75
282,Olafsvik,IS,2022-07-14 15:52:46,64.8945,-23.7142,50.81,73,24,3.11
283,Atar,MR,2022-07-14 15:52:46,20.5169,-13.0499,107.74,17,20,9.69
284,Inhapi,BR,2022-07-14 15:52:47,-9.2214,-37.7486,78.35,59,28,11.52
285,Manger,NO,2022-07-14 15:52:48,60.6414,5.0414,57.04,68,97,17.45
286,Moindou,NC,2022-07-14 15:52:49,-21.6924,165.677,68.25,70,22,13.13
287,Nador,MA,2022-07-14 15:48:34,35.174,-2.9287,87.87,74,0,6.91
288,Clyde River,CA,2022-07-14 15:52:50,70.4692,-68.5914,44.83,76,0,8.05
289,Warrington,GB,2022-07-14 15:52:50,53.3925,-2.5802,68.45,59,40,16.11
290,Mandalgovi,MN,2022-07-14 15:52:51,45.7625,106.2708,72.57,36,100,5.01
291,Gizo,SB,2022-07-14 15:52:51,-8.103,156.8419,81.3,74,59,7.58
292,Dudinka,RU,2022-07-14 15:52:53,69.4058,86.1778,58.62,65,99,9.82
293,Thohoyandou,ZA,2022-07-14 15:52:54,-22.9456,30.485,67.1,25,0,2.75
294,Rutul,RU,2022-07-14 15:52:55,41.5357,47.4239,69.1,68,1,2.1
295,Hay River,CA,2022-07-14 15:52:56,60.8156,-115.7999,62.58,63,75,13.8
296,Miles City,US,2022-07-14 15:52:56,46.4083,-105.8406,81.57,41,0,17.27
297,Russell,US,2022-07-14 15:52:56,32.3502,-85.1999,79.88,74,100,0.6
298,Paignton,GB,2022-07-14 15:52:58,50.4357,-3.5679,76.53,49,22,8.01
299,Norden,DE,2022-07-14 15:52:58,53.6,7.2,63.95,70,84,17.09
300,Batemans Bay,AU,2022-07-14 15:53:00,-35.7167,150.1833,41.13,86,4,5.35
301,Brigham City,US,2022-07-14 15:53:00,41.5102,-112.0155,86.54,29,0,7.0
302,Port-Gentil,GA,2022-07-14 15:53:01,-0.7193,8.7815,78.76,73,20,13.8
303,Ilulissat,GL,2022-07-14 15:53:01,69.2167,-51.1,44.2,53,5,8.37
304,Coahuayana,MX,2022-07-14 15:53:01,18.7333,-103.6833,86.5,69,93,1.7
305,Astorga,BR,2022-07-14 15:53:02,-23.2325,-51.6656,75.43,42,30,16.22
306,Mamallapuram,IN,2022-07-14 15:53:03,12.6264,80.1722,89.06,53,95,19.13
307,Provideniya,RU,2022-07-14 15:53:04,64.3833,-173.3,51.58,61,100,6.13
308,Kalmunai,LK,2022-07-14 15:53:04,7.4167,81.8167,83.64,57,53,10.67
309,Kilindoni,TZ,2022-07-14 15:53:05,-7.9139,39.6668,76.28,78,76,12.33
310,Constitucion,CL,2022-07-14 15:53:05,-35.3333,-72.4167,46.53,80,96,9.13
311,Tuatapere,NZ,2022-07-14 15:53:06,-46.1333,167.6833,40.35,94,96,2.82
312,Acarau,BR,2022-07-14 15:49:52,-2.8856,-40.12,86.02,57,8,15.61
313,Chiriguana,CO,2022-07-14 15:53:07,9.3624,-73.6031,90.32,55,43,4.68
314,Sao Benedito Do Rio Preto,BR,2022-07-14 15:53:07,-3.3336,-43.5283,91.06,44,45,5.79
315,Amursk,RU,2022-07-14 15:53:08,50.2261,136.8994,65.77,98,70,7.81
316,Gravdal,NO,2022-07-14 15:53:08,68.1214,13.5031,50.41,91,100,4.43
317,Oyem,GA,2022-07-14 15:53:09,1.5995,11.5793,78.58,63,44,2.3
318,Lexington,US,2022-07-14 15:48:15,37.9887,-84.4777,84.69,57,0,4.61
319,Paamiut,GL,2022-07-14 15:53:09,61.994,-49.6678,45.18,82,100,4.41
320,El Porvenir,HN,2022-07-14 15:53:10,13.7617,-87.3458,74.53,56,100,4.34
321,Udachnyy,RU,2022-07-14 15:53:10,66.4167,112.4,55.45,71,100,7.47
322,Vanimo,PG,2022-07-14 15:51:49,-2.6741,141.3028,77.09,87,88,1.23
323,Calafell,ES,2022-07-14 15:53:11,41.2,1.5683,97.25,47,0,8.79
324,Westport,US,2022-07-14 15:52:55,41.1415,-73.3579,85.91,59,9,1.99
325,Abrau-Dyurso,RU,2022-07-14 15:54:14,44.69,37.59,74.66,60,0,9.28
326,Mehamn,NO,2022-07-14 15:51:44,71.0357,27.8492,60.75,82,75,3.44
327,Turukhansk,RU,2022-07-14 15:54:15,65.8167,87.9833,51.58,75,73,5.95
328,Kavaratti,IN,2022-07-14 15:54:16,10.5669,72.642,81.46,84,96,21.65
329,South Daytona,US,2022-07-14 15:54:16,29.1658,-81.0045,89.1,98,100,1.01
330,Srednekolymsk,RU,2022-07-14 15:54:17,67.45,153.6833,50.34,52,100,10.4
331,Kurilsk,RU,2022-07-14 15:54:18,45.2333,147.8833,50.97,93,56,8.39
332,Nara,JP,2022-07-14 15:54:19,34.6851,135.8049,78.49,76,92,2.17
333,Dukat,RU,2022-07-14 15:51:33,62.55,155.55,55.81,84,54,5.44
334,Shakawe,BW,2022-07-14 15:54:21,-18.3667,21.85,69.46,24,0,5.23
335,Belgrade,RS,2022-07-14 15:51:30,44.804,20.4651,90.39,29,0,4.61
336,Petropavlovsk-Kamchatskiy,RU,2022-07-14 15:54:22,53.0452,158.6483,55.99,100,100,2.24
337,Berlevag,NO,2022-07-14 15:54:23,70.8578,29.0864,69.6,87,0,3.44
338,Pisco,PE,2022-07-14 15:54:23,-13.7,-76.2167,62.65,72,0,8.05
339,Agua Dulce,MX,2022-07-14 15:54:23,18.1333,-94.1333,82.26,76,98,6.71
340,Sierpc,PL,2022-07-14 15:54:24,52.8568,19.6691,73.94,31,3,13.53
341,Miraflores,MX,2022-07-14 15:54:24,19.2167,-98.8083,66.02,57,99,1.14
342,Zastron,ZA,2022-07-14 15:54:25,-30.3023,27.084,48.94,26,0,4.38
343,Saint-Paul,RE,2022-07-14 15:54:25,-21.0096,55.2707,71.71,76,53,2.01
344,Jiblah,YE,2022-07-14 15:54:26,13.9216,44.1467,65.41,75,100,10.87
345,Jiayuguan,CN,2022-07-14 15:52:13,39.8167,98.3,67.21,58,100,6.08
346,Klaksvik,FO,2022-07-14 15:54:26,62.2266,-6.589,52.72,80,69,13.71
347,Leh,IN,2022-07-14 15:54:27,34.1667,77.5833,62.55,57,87,9.01
348,Inirida,CO,2022-07-14 15:54:27,3.8653,-67.9239,84.27,74,90,1.95
349,Ratnagiri,IN,2022-07-14 15:54:28,16.9833,73.3,79.81,85,100,22.1
350,Dunedin,NZ,2022-07-14 15:54:28,-45.8742,170.5036,42.8,75,52,8.99
351,Nichinan,JP,2022-07-14 15:54:29,31.6,131.3667,79.59,91,58,9.28
352,Belaya Gora,RU,2022-07-14 15:54:30,68.5333,146.4167,49.53,84,59,4.07
353,Debre Sina,ET,2022-07-14 15:54:31,9.85,39.7667,56.55,83,99,5.75
354,Fasa,IR,2022-07-14 15:54:31,28.9383,53.6482,96.04,7,0,11.5
355,Lubbock,US,2022-07-14 15:54:33,33.6001,-101.8338,93.38,34,21,1.99
356,Miri,MY,2022-07-14 15:54:34,4.4148,114.0089,75.34,100,40,1.14
357,Olden,NO,2022-07-14 15:54:35,61.8364,6.8064,59.74,83,100,5.97
358,Laranjeiras Do Sul,BR,2022-07-14 15:53:43,-25.4078,-52.4161,67.86,68,99,9.26
359,Sakakah,SA,2022-07-14 15:50:08,29.9697,40.2064,105.37,13,0,16.8
360,Kokopo,PG,2022-07-14 15:54:37,-4.352,152.2633,77.56,85,100,11.25
361,Anadyr,RU,2022-07-14 15:54:38,64.75,177.4833,52.3,93,75,2.24
362,Dhidhdhoo,MV,2022-07-14 15:54:39,6.8833,73.1,82.42,82,58,14.99
363,Vyartsilya,RU,2022-07-14 15:54:39,62.1764,30.693,71.62,68,55,8.75
364,Vostok,RU,2022-07-14 15:54:40,46.4856,135.8833,58.75,93,100,5.17
365,Acapulco,MX,2022-07-14 15:54:27,16.8634,-99.8901,84.34,65,100,1.68
366,Wattegama,LK,2022-07-14 15:54:41,6.7989,81.4808,79.3,63,71,10.42
367,Vieques,PR,2022-07-14 15:49:54,18.425,-65.8329,90.66,66,40,18.41
368,Listvyanskiy,RU,2022-07-14 15:54:43,54.4399,83.4984,57.09,62,100,5.61
369,Salinopolis,BR,2022-07-14 15:50:37,-0.6136,-47.3561,83.32,74,23,13.85
370,Imeni Stepana Razina,RU,2022-07-14 15:55:44,54.8932,44.2963,69.96,80,88,2.17
371,Senneterre,CA,2022-07-14 15:55:45,48.3835,-77.2328,69.31,39,43,6.42
372,Basoko,CD,2022-07-14 15:55:45,1.2391,23.616,78.01,73,100,4.21
373,Linqu,CN,2022-07-14 15:55:46,36.5156,118.5397,78.78,87,95,2.98
374,Longyearbyen,SJ,2022-07-14 15:55:28,78.2186,15.6401,55.24,71,0,5.75
375,Cayenne,GF,2022-07-14 15:55:47,4.9333,-52.3333,86.04,1,75,6.91
376,Kieta,PG,2022-07-14 15:55:48,-6.2167,155.6333,77.79,85,80,5.59
377,Batak,BG,2022-07-14 15:55:49,41.95,24.2167,72.41,34,0,1.92
378,Buraydah,SA,2022-07-14 15:55:50,26.326,43.975,108.05,10,71,10.13
379,Alofi,NU,2022-07-14 15:55:50,-19.0595,-169.9187,75.09,78,93,10.36
380,Neuquen,AR,2022-07-14 15:51:42,-38.9516,-68.0591,40.89,75,75,4.61
381,Te Anau,NZ,2022-07-14 15:55:51,-45.4167,167.7167,31.5,94,56,0.47
382,Ahipara,NZ,2022-07-14 15:55:51,-35.1667,173.1667,55.15,88,85,10.13
383,Dmytrivka,UA,2022-07-14 15:55:52,45.9717,28.9864,86.58,28,69,7.83
384,North Bend,US,2022-07-14 15:55:53,43.4065,-124.2243,60.93,93,40,8.05
385,Prijepolje,RS,2022-07-14 15:55:53,43.3719,19.6406,79.61,38,6,3.91
386,Ponca City,US,2022-07-14 15:52:51,36.707,-97.0856,93.22,40,0,7.0
387,Le Port,RE,2022-07-14 15:55:54,-20.9373,55.2919,71.6,75,59,4.83
388,Yining,CN,2022-07-14 15:55:55,29.0361,114.5636,81.1,81,100,2.42
389,Valparaiso,CL,2022-07-14 15:55:51,-33.0393,-71.6273,56.84,84,75,11.5
390,Saint-Donat-De-Montcalm,CA,2022-07-14 15:55:56,46.3187,-74.2219,64.83,78,98,5.44
391,Yalvac,TR,2022-07-14 15:55:57,38.2956,31.1778,77.52,38,0,15.39
392,Lagos,NG,2022-07-14 15:55:59,6.5833,3.75,86.32,90,100,7.11
393,Nago,JP,2022-07-14 15:55:59,26.5881,127.9761,85.05,91,100,8.23
394,Porbandar,IN,2022-07-14 15:56:00,21.6422,69.6093,80.58,94,75,6.91
395,Morondava,MG,2022-07-14 15:56:01,-20.2833,44.2833,74.59,65,0,16.49
396,Sines,PT,2022-07-14 15:56:01,37.9562,-8.8698,78.3,64,41,10.38
397,Reconquista,AR,2022-07-14 15:56:02,-29.15,-59.65,69.08,70,81,10.92
398,Montepuez,MZ,2022-07-14 15:53:01,-13.1256,38.9997,71.53,50,68,6.78
399,Pak Phanang,TH,2022-07-14 15:56:03,8.3511,100.202,78.21,83,97,7.72
400,San Jeronimo,PE,2022-07-14 15:56:04,-11.9472,-75.2829,58.6,47,22,2.84
401,Avera,US,2022-07-14 15:56:05,33.194,-82.5271,81.91,54,87,7.43
402,Mortara,IT,2022-07-14 15:56:05,45.2473,8.7355,99.18,20,29,5.21
403,Thoen,TH,2022-07-14 15:56:06,17.6129,99.2161,75.52,98,100,1.99
404,Rinteln,DE,2022-07-14 15:56:07,52.186,9.0792,74.19,42,40,14.97
405,Port-Cartier,CA,2022-07-14 15:56:07,50.0334,-66.8654,62.82,53,61,8.21
406,Imbituba,BR,2022-07-14 15:56:08,-28.24,-48.6703,63.86,99,99,15.99
407,Svetlogorsk,BY,2022-07-14 15:56:09,52.6333,29.7333,70.2,61,3,12.5
408,Teguldet,RU,2022-07-14 15:56:12,57.3064,88.1667,54.5,70,98,3.13
409,San Matias,BO,2022-07-14 15:56:13,-16.3667,-58.4,95.02,21,97,10.09
410,Ravar,IR,2022-07-14 15:56:13,31.2656,56.8055,87.49,12,0,9.57
411,Palana,RU,2022-07-14 15:56:14,59.1167,159.9667,50.22,90,86,6.31
412,Benguela,AO,2022-07-14 15:56:15,-12.5763,13.4055,72.36,76,6,6.51
413,Manavalakurichi,IN,2022-07-14 15:56:15,8.1333,77.3,78.51,84,64,15.19
414,Sohag,EG,2022-07-14 15:56:16,26.557,31.6948,95.29,15,18,17.87
415,Galeana,MX,2022-07-14 15:56:17,24.8333,-100.0667,72.82,49,13,6.98
416,Kodinsk,RU,2022-07-14 15:56:18,58.6881,99.1844,51.8,74,69,2.53
417,Guerrero Negro,MX,2022-07-14 15:51:32,27.9769,-114.0611,68.76,73,24,13.4
418,Patacamaya,BO,2022-07-14 15:57:18,-17.2333,-67.9167,54.3,23,30,10.85
419,Arica,CL,2022-07-14 15:57:19,-18.475,-70.3042,62.83,63,100,5.75
420,Port Keats,AU,2022-07-14 15:57:00,-14.25,129.55,61.23,32,3,9.15
421,Luderitz,NA,2022-07-14 15:57:22,-26.6481,15.1594,66.34,48,0,16.24
422,Hinton,CA,2022-07-14 15:57:23,53.4001,-117.5857,61.0,45,100,3.4
423,Erzin,TR,2022-07-14 15:57:24,36.9559,36.2,81.25,69,0,10.63
424,Bud,US,2022-07-14 15:57:24,39.447,-86.1758,81.82,61,0,5.23
425,Kataysk,RU,2022-07-14 15:57:24,56.289,62.5841,75.27,73,0,4.05
426,Nome,US,2022-07-14 15:57:26,64.5011,-165.4064,48.27,100,100,0.0
427,Carauari,BR,2022-07-14 15:57:26,-4.8828,-66.8958,90.64,50,42,3.02
428,Marovoay,MG,2022-07-14 15:57:28,-16.1,46.6333,76.86,43,0,5.26
429,Sechura,PE,2022-07-14 15:57:29,-5.5569,-80.8222,70.61,61,66,13.85
430,Innisfail,AU,2022-07-14 15:57:30,-17.5333,146.0333,55.33,69,44,6.78
431,Inongo,CD,2022-07-14 15:56:42,-1.95,18.2667,77.72,46,90,1.81
432,Nikki,BJ,2022-07-14 15:57:31,9.9401,3.2108,86.5,55,82,9.57
433,Kansanshi,ZM,2022-07-14 15:57:32,-12.0951,26.4273,67.15,38,36,3.2
434,Pangnirtung,CA,2022-07-14 15:57:33,66.1451,-65.7125,48.2,87,20,11.5
435,Langsa,ID,2022-07-14 15:57:35,4.4683,97.9683,75.02,96,68,2.01
436,Alvorada,BR,2022-07-14 15:57:35,-12.48,-49.1247,94.23,25,15,10.07
437,Jumla,NP,2022-07-14 15:57:36,29.2747,82.1838,65.16,86,100,1.77
438,Baoqing,CN,2022-07-14 15:57:36,46.3317,132.2111,65.07,98,100,8.21
439,Norman Wells,CA,2022-07-14 15:57:37,65.282,-126.8329,48.24,93,100,10.36
440,Plettenberg Bay,ZA,2022-07-14 15:57:37,-34.0527,23.3716,56.41,83,85,7.16
441,Galle,LK,2022-07-14 15:57:40,6.0367,80.217,78.48,88,23,12.17
442,San Pedro,PH,2022-07-14 15:57:40,14.35,121.0167,82.35,87,40,3.44
443,Fort Nelson,CA,2022-07-14 15:57:40,58.8053,-122.7002,54.99,71,40,5.75
444,Baghmara,IN,2022-07-14 15:57:42,23.795,86.2085,82.67,75,99,10.71
445,Alekseyevsk,RU,2022-07-14 15:57:42,57.8406,108.3492,55.22,91,100,2.48
446,Minot,US,2022-07-14 15:53:24,48.2325,-101.2963,72.81,78,0,4.61
447,Elizabeth City,US,2022-07-14 15:57:43,36.2946,-76.2511,84.0,78,75,6.91
448,Scandiano,IT,2022-07-14 15:57:44,44.5965,10.6907,96.13,26,19,3.0
449,Cap Malheureux,MU,2022-07-14 15:57:11,-19.9842,57.6142,70.47,70,49,5.99
450,Riberalta,BO,2022-07-14 15:57:46,-10.9833,-66.1,80.8,74,89,4.61
451,Gayny,RU,2022-07-14 15:57:46,60.3071,54.3241,67.33,98,100,4.74
452,Sorong,ID,2022-07-14 15:55:48,-0.8833,131.25,77.4,89,100,6.06
453,Chapais,CA,2022-07-14 15:57:48,49.7834,-74.8492,69.58,35,69,7.14
454,Xuzhou,CN,2022-07-14 15:57:49,34.1805,117.1571,82.99,87,92,3.27
455,Wajima,JP,2022-07-14 15:57:51,37.4,136.9,74.95,92,99,8.25
456,Lavrentiya,RU,2022-07-14 15:57:51,65.5833,-171.0,48.34,70,100,4.99
457,Fagetelu,RO,2022-07-14 15:57:52,44.7833,24.5333,87.06,23,13,5.37
458,Daru,PG,2022-07-14 15:57:53,-9.0763,143.2092,74.46,82,100,16.89
459,Taywarah,AF,2022-07-14 15:57:53,33.35,64.4167,65.64,14,49,8.34
460,Adrar,MR,2022-07-14 15:57:54,20.5022,-10.0711,108.54,13,7,6.4
461,Saint-Georges,GD,2022-07-14 15:57:54,12.0564,-61.7485,85.68,70,20,14.97
462,Athabasca,CA,2022-07-14 15:58:55,54.7169,-113.2854,61.21,65,44,12.06
463,Zapolyarnyy,RU,2022-07-14 15:58:58,69.4154,30.8136,61.88,91,100,6.33
464,Birjand,IR,2022-07-14 15:54:12,32.8663,59.2211,82.87,11,0,21.85
465,Save,BJ,2022-07-14 15:58:59,8.0425,2.486,82.15,71,89,8.16
466,Uyuni,BO,2022-07-14 15:59:00,-20.4597,-66.825,44.42,9,0,21.12
467,Machico,PT,2022-07-14 15:56:54,32.7,-16.7667,80.71,68,75,4.61
468,Gilbues,BR,2022-07-14 15:59:00,-9.8317,-45.3439,91.58,30,6,10.6
469,Miramar,US,2022-07-14 15:59:01,25.9873,-80.2323,93.22,64,41,7.0
470,Naron,ES,2022-07-14 15:59:01,43.5167,-8.1528,92.25,46,99,8.88
471,Talnakh,RU,2022-07-14 15:59:02,69.4865,88.3972,58.21,63,100,3.42
472,Santa Isabel,BR,2022-07-14 15:59:03,-23.3156,-46.2214,72.7,48,24,4.29
473,Panambi,BR,2022-07-14 15:56:10,-28.2925,-53.5017,64.27,91,100,11.56
474,Encheng,CN,2022-07-14 15:59:04,22.1839,112.3026,79.99,90,96,2.26
475,Batos,RO,2022-07-14 15:59:04,46.8833,24.6667,82.09,37,31,0.98
476,Caucaia,BR,2022-07-14 15:59:06,-3.7361,-38.6531,87.31,62,40,17.27
477,Okakarara,NA,2022-07-14 15:59:06,-20.5833,17.4333,68.36,21,0,7.58
478,Sao Sebastiao,BR,2022-07-14 15:59:07,-23.76,-45.4097,70.92,92,79,8.72
479,Clinton,US,2022-07-14 15:54:54,42.587,-82.9199,77.99,61,0,1.99
480,Alpena,US,2022-07-14 15:59:08,45.0617,-83.4327,73.11,56,5,1.99
481,Henties Bay,NA,2022-07-14 15:54:13,-22.116,14.2845,61.09,71,0,9.19
482,Langres,FR,2022-07-14 15:59:09,47.8333,5.3333,87.67,19,64,14.16
483,Nemuro,JP,2022-07-14 15:59:10,43.3236,145.575,59.72,90,100,10.71
484,Ciudad Bolivar,VE,2022-07-14 15:59:10,8.1222,-63.5497,87.3,54,25,6.85
485,Jilove,CZ,2022-07-14 15:59:11,50.7608,14.1038,70.9,90,100,5.37
486,Sokolo,ML,2022-07-14 15:59:12,14.7328,-6.1219,97.68,26,96,0.87
487,Agadir,MA,2022-07-14 15:58:01,30.4202,-9.5982,86.45,49,12,9.24
488,Dicabisagan,PH,2022-07-14 15:59:13,17.0818,122.4157,80.74,87,67,6.31
489,Yeppoon,AU,2022-07-14 15:59:14,-23.1333,150.7333,47.98,68,0,6.24
490,Rasra,IN,2022-07-14 15:59:15,25.85,83.85,96.78,42,71,14.36
491,Nizwa,OM,2022-07-14 15:59:16,22.9333,57.5333,90.81,49,96,6.71
492,Parkersburg,US,2022-07-14 15:59:17,39.2667,-81.5615,79.54,68,3,4.61
493,Timra,SE,2022-07-14 15:59:18,62.487,17.3257,56.88,67,100,16.11
494,Maragogi,BR,2022-07-14 15:59:19,-9.0122,-35.2225,79.48,62,1,10.69
495,Kathu,TH,2022-07-14 15:59:19,7.9178,98.3332,84.69,99,100,13.69
496,Mareeba,AU,2022-07-14 15:59:21,-17.0,145.4333,48.92,87,57,1.99
497,Aklavik,CA,2022-07-14 15:59:21,68.2191,-135.0107,41.0,81,100,12.66
498,Puerto Ayacucho,VE,2022-07-14 15:59:22,5.6639,-67.6236,85.17,69,64,1.3
499,Borodino,RU,2022-07-14 15:59:22,55.9106,94.8983,52.2,70,90,1.43
500,Pozega,HR,2022-07-14 15:59:22,45.3403,17.6853,94.77,30,84,4.41
501,Blackwater,AU,2022-07-14 15:58:02,-23.5833,148.8833,46.31,63,0,7.78
502,Nehe,CN,2022-07-14 15:59:23,48.4833,124.8333,65.75,96,79,8.28
503,Tangier,MA,2022-07-14 15:58:38,35.7806,-5.8137,96.15,23,0,27.63
504,Markova,UA,2022-07-14 15:59:24,48.6758,24.4138,74.25,50,72,3.36
505,Tado,CO,2022-07-14 15:59:25,5.266,-76.5649,80.42,74,87,3.56
506,Kruisfontein,ZA,2022-07-14 15:55:34,-34.0033,24.7314,55.89,85,26,11.03
507,Mogadishu,SO,2022-07-14 15:55:10,2.0371,45.3438,77.34,85,38,13.89
508,Marsh Harbour,BS,2022-07-14 15:54:28,26.5412,-77.0636,83.64,64,4,13.35
509,Houston,US,2022-07-14 15:57:07,29.7633,-95.3633,93.34,65,20,4.0
510,Dakar,SN,2022-07-14 15:59:27,14.6937,-17.4441,95.88,62,20,6.91
511,Muriwai Beach,NZ,2022-07-14 15:57:56,-36.8167,174.45,52.77,96,100,11.65
512,Beringovskiy,RU,2022-07-14 16:00:28,63.05,179.3167,46.81,98,100,6.29
513,Normandin,CA,2022-07-14 16:00:28,48.8333,-72.5321,70.43,48,100,3.4
514,Assiniboia,CA,2022-07-14 16:00:30,49.6334,-105.9845,76.86,52,42,5.08
515,Llanes,ES,2022-07-14 16:00:30,43.4198,-4.7549,80.35,65,6,7.61
516,Alibag,IN,2022-07-14 16:00:31,18.6411,72.8792,80.67,87,100,24.94
517,Steamboat Springs,US,2022-07-14 15:56:32,40.485,-106.8317,74.93,55,0,1.01
518,Sao Jose Da Coroa Grande,BR,2022-07-14 16:00:21,-8.8978,-35.1478,80.01,60,2,10.87
519,Nantucket,US,2022-07-14 15:59:10,41.2835,-70.0995,79.09,90,75,10.36
520,Kadingilan,PH,2022-07-14 16:00:33,7.6011,124.9086,72.12,94,63,2.17
521,Aksu,CN,2022-07-14 15:59:19,41.1231,80.2644,79.5,27,71,6.2
522,Semporna,MY,2022-07-14 16:00:36,4.4818,118.6112,78.01,86,100,8.41
523,Semey,KZ,2022-07-14 16:00:36,50.4111,80.2275,67.5,46,43,7.27
524,Stade,DE,2022-07-14 16:00:37,53.6,9.4833,66.97,59,93,15.61
525,Hailar,CN,2022-07-14 16:00:37,49.2,119.7,61.34,94,100,7.07
526,Bathurst,AU,2022-07-14 15:59:45,-33.4166,149.5806,34.83,96,0,1.72
527,Lampazos De Naranjo,MX,2022-07-14 16:00:38,27.0167,-100.5167,89.37,45,21,6.15
528,Fruitvale,US,2022-07-14 16:00:39,39.0817,-108.4968,89.91,32,0,8.05
529,Vuktyl,RU,2022-07-14 16:00:39,63.8567,57.3094,77.4,59,18,15.35
530,Zeya,RU,2022-07-14 16:00:40,53.75,127.2667,68.11,74,79,4.03
531,Soure,BR,2022-07-14 16:00:40,-0.7167,-48.5233,83.61,72,55,10.31
532,Milkovo,RU,2022-07-14 16:00:41,54.7167,158.6167,59.86,74,36,0.45
533,Arvika,SE,2022-07-14 16:00:41,59.6553,12.5852,56.01,57,94,8.84
534,Luanda,AO,2022-07-14 15:55:49,-8.8368,13.2343,73.4,78,0,10.36
535,Canto Do Buriti,BR,2022-07-14 16:00:42,-8.11,-42.9444,92.77,29,4,10.71
536,Sioux Lookout,CA,2022-07-14 16:00:42,50.1001,-91.917,74.71,41,51,9.55
537,Bom Jesus,BR,2022-07-14 16:00:43,-9.0744,-44.3586,95.14,26,8,10.2
538,Poptun,GT,2022-07-14 15:58:51,16.3311,-89.4169,81.03,67,100,4.54
539,Mata,PT,2022-07-14 15:57:10,40.683,-7.4592,101.93,9,80,11.92
540,Gao,ML,2022-07-14 16:00:45,16.6362,1.637,100.69,25,19,7.65
541,Matehuala,MX,2022-07-14 15:56:08,23.65,-100.65,73.54,44,62,4.9
542,Gitarama,RW,2022-07-14 16:00:47,-2.0744,29.7567,72.86,49,38,2.48
543,Mackay,AU,2022-07-14 16:00:48,-21.15,149.2,54.48,61,9,15.08
544,San Borja,BO,2022-07-14 16:00:49,-14.8167,-66.85,83.35,57,99,6.51
545,Marrakesh,MA,2022-07-14 16:00:50,31.6315,-8.0083,113.07,14,40,9.22
546,Sur,OM,2022-07-14 16:00:51,22.5667,59.5289,91.65,56,98,5.53
547,Dongsheng,CN,2022-07-14 16:00:30,39.8161,109.9776,72.41,53,94,11.9
548,Celestun,MX,2022-07-14 16:00:52,20.8667,-90.4,87.03,60,100,8.12
549,Aykhal,RU,2022-07-14 15:57:02,66.0,111.5,51.44,67,100,7.11
550,Manaure,CO,2022-07-14 16:00:52,11.7751,-72.4445,88.7,46,32,21.9
551,Kannauj,IN,2022-07-14 16:00:53,27.0546,79.922,98.64,34,18,13.22
552,Nuuk,GL,2022-07-14 16:00:54,64.1835,-51.7216,56.01,54,20,8.05
553,Pasni,PK,2022-07-14 16:00:41,25.2631,63.471,84.54,86,75,7.7
554,Solton,RU,2022-07-14 16:00:55,52.8429,86.4787,50.85,74,94,2.28
555,Radomir,BG,2022-07-14 16:00:55,42.5444,22.9578,80.87,24,2,9.64
556,Trujillo,PE,2022-07-14 15:59:54,-8.116,-79.03,58.96,94,75,9.22
557,Vila,PT,2022-07-14 16:00:56,42.0304,-8.1588,77.88,19,99,3.51
558,Homer,US,2022-07-14 16:00:14,59.6425,-151.5483,56.05,86,100,3.0
559,Lanzhou,CN,2022-07-14 16:00:08,36.0564,103.7922,75.25,75,96,3.44
560,Necochea,AR,2022-07-14 16:01:58,-38.5473,-58.7368,54.9,59,100,12.35
561,Pimentel,PE,2022-07-14 16:02:00,-6.8367,-79.9342,65.48,74,84,14.94
562,Ronneby,SE,2022-07-14 16:02:01,56.21,15.276,61.3,77,100,8.05
563,Seoul,KR,2022-07-14 15:59:20,37.5683,126.9778,73.0,91,40,3.44
564,Ulaangom,MN,2022-07-14 16:02:02,49.9811,92.0667,51.76,73,100,3.62
